南京明故宫遗址公园-明故宫	1 1 1 1 1 0 0 0 0 0 0 0 0
小七孔景区鸳鸯湖	0 0 0 0 0 1 1 1
重庆国际博览中心南登录厅	1 1 1 1 1 1 1 1 0 0 0 0
神农山风景区-太极殿	0 0 0 0 0 0 0 1 1 1
吉安钓源古村	0 0 1 1 1 1
东莞麦鲁小城	1 1 1 1 1 1
鼓城山七里峡风景名胜区	0 0 0 1 1 1 0 1 0 0 1
乌金山狂欢谷	1 1 1 1 1 1
武当山风景区-云水堂(暂停营业)	0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0
杭州西湖风景名胜区-丁鹤年墓亭	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
韶关华南虎园	0 0 1 1 1 1
烟台海昌雨岱山温泉	0 0 0 0 1 1 1 1 1
天福茶博物院	1 1 1 1 1 1
五大连池风景区爬虫状熔岩	0 0 0 0 0 0 0 1 1 1 1 1
中华畲族宫	0 0 1 1 1
天罡山生态旅游景区	1 1 1 1 1 1 1 1 1
铜官峡情人谷好运岛景区-猴园	0 0 0 0 0 0 0 0 0 0 0 0 1 1
芒砀山旅游区	1 1 1 0 0 0
鸣沙山月牙泉-滑沙	0 0 0 0 0 0 0 1 1
鼓浪屿中共福建省第二次代表大会会址	0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
广州动物园猛兽区	0 0 0 0 0 1 1 1
蒙山钻石公园	1 1 1 1 1 1
容县抗日烈士纪念馆	0 0 1 1 1 1 1 1 1
龙陵县抗战纪念广场	1 1 0 1 1 1 1 1 1
棋盘山恐龙欢乐谷	1 1 1 0 0 0 0 0
承德避暑山庄阆风涤翠	0 0 0 0 0 0 1 1 1 1
阿城会宁公园	0 0 1 1 1 1
天堂寨风景区剑劈石	0 0 0 0 0 0 1 1 1
蒙根花农乐谷	1 1 1 1 1 1
冷杉良田花海影视基地	1 1 1 1 1 1 0 0 0 0
报国寺关王庙路	1 1 1 0 0 0 0
厦门园林植物园厦门怪坡	0 0 0 0 0 0 0 0 0 1 1
厦门双溪公园	0 0 1 1 1 1
大连市基督教玉光街礼拜堂	0 0 0 1 1 1 1 1 1 0 0 0
晋祠胜境唐园	0 0 0 0 1 1
七星亭	1 1 1
南京雨发快乐田园	1 1 1 1 1 1 1 1
梦外滩钟楼广场	0 0 0 1 1 0 0
石景山园	1 1 1 0
文湖公园	1 1 1 1
圣爱教堂	1 1 0 1
黑龙江省克东县楞严寺	1 1 1 1 1 1 1 1 1 1
水观音亭南昌杏花楼	0 0 0 0 0 0 1 1 1
红岩革命纪念馆车库	1 1 1 1 1 1 1 0 0
棒棰岛景区	1 1 1 0 0
银滩湿地公园华夏人文始祖园	0 0 0 0 0 0 1 1 1 1 1 1 1
一寨两国风景区	1 1 1 1 0 0 0
黄山门文化旅游景区	1 1 1 0 0 0 0 0 0
贺州玉石林	0 0 1 1 1
佛山梁园	0 0 1 1
光孝寺古菩提树	0 0 0 1 1 1 1
薛福成故居-听雨舫	0 0 0 0 0 0 1 1 1
杭州西湖风景名胜区-天龙寺造像	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
斗篷山温泉度假区	1 1 1 1 1 0 0 0
青格达湖生态观光园	1 1 1 1 0 0 0 0 0
北大荒闫家岗国际温泉度假区	1 1 1 1 1 1 0 0 0 0 1 1 1
厦门市鼓浪屿风景名胜区大雄殿	0 0 0 0 0 0 0 0 0 0 0 1 1 1
太姥山国家地质公园-将军岩	0 0 0 0 0 0 0 0 0 0 1 1 1
济南市环城公园-紫薇生辉	0 0 0 0 0 0 0 0 1 1 1 1
大唐芙蓉园-竹里馆	0 0 0 0 0 0 1 1 1
芒砀山旅游区-水泥厂原址	0 0 0 0 0 0 0 1 1 1 1 1
杭州西湖风景名胜区-如庐	0 0 0 0 0 0 0 0 0 0 1 1
武汉起义门	0 0 1 1 1
刀郎乡里	1 1 1 1
密云时光公园	1 1 1 1 1 1
绿博园绿色宝鸡园	0 0 0 0 0 1 1 1
清真古寺	1 1 0 1
武陵源风景名胜区中韩友谊亭	0 0 0 0 0 0 0 0 1 1 1 1 1
杭州低碳科技馆	0 0 1 1 1 1 1
北京清河燕清体育文化公园	0 0 1 1 1 1 1 1 1 1 1 1
芒砀山旅游区-溶洞	0 0 0 0 0 0 0 1 1
猫猫徒欢乐水世界	1 1 1 1 1 1 1 1
王府秘拓展示厅	1 1 1 1 0 0 0
美丽洲公园良渚博物院	0 0 0 0 0 1 1 1 1 1
淖干诺尔大草原	1 1 1 1 0 1 1
四川大渡河峡谷国家地质公园	0 0 1 1 1 1 1 1 1 1 1 1 1
黄鹤楼公园-南楼画社	0 0 0 0 0 0 1 1 1 1
康百万庄园罚跪石	0 0 0 0 0 1 1 1
白山湖风景区	1 1 1 0 0 0
承德避暑山庄晴霄虹亘	0 0 0 0 0 0 1 1 1 1
四季滑雪馆	1 1 1 1 1
武威海藏寺	0 0 1 1 1
福德湾古村历史景区	1 1 1 0 0 0 0 0 0
徐悲鸿故居	0 1 1 1 1
贵阳方经寺	0 0 1 1 1
北京基督教会宽街堂	0 0 0 0 0 0 1 1 0
杭州采荷公园	0 0 1 1 1 1
三亚水稻国家公园	0 0 1 1 1 1 1 1
上海虹桥公园	0 0 1 1 1 1
河口蓬莱公园	0 0 1 1 1 1
桃花潭风景区	1 1 1 0 1 1
佟楼文化公园贵州路	1 1 0 0 1 1 0 0 0
龙潭公园青龙桥	0 0 0 0 1 1 1
安徽省曹操纪念馆	0 0 0 1 1 1 1 1
富阳恩波公园	0 0 1 1 1 1
周口店北京猿人遗址博物馆	1 1 1 1 1 0 1 1 1 1 1 1
云梦山风景区惠仁苑	0 0 0 0 0 0 1 1 1
华州公园华州区农村公路管理局北	1 1 1 1 0 0 0 0 0 0 0 0 0 0 0
平湖市福源禅寺	0 0 0 1 1 1 1
宁波跃龙山公园	0 0 1 1 1 1 1
云间第一楼	1 1 1 1 1
王维舟纪念馆	1 1 1 1 1 1
宝安区城市规划展览馆	0 0 0 1 1 1 1 1 1 1
天门山国家森林公园-箭杆峰	0 0 0 0 0 0 0 0 0 0 1 1 1
华清宫-蒋介石行辕沐浴室	0 0 0 0 1 1 1 1 1 1 1 1
江西革命烈士纪念堂	0 0 0 0 1 1 1 1 1
世园十二景之山水颂歌	0 0 0 0 0 0 1 1 1 1
大连锦泉公园	0 0 1 1 1 1
楠溪江风景名胜区芙蓉古村	0 0 0 0 0 0 0 0 1 1 1 1
碧桂园润杨溪谷温泉酒店	0 0 0 1 1 1 1 1 1 0 0
绍兴河清园	0 0 1 1 1
武昌基督教圣米迦勒堂	0 0 0 0 0 1 1 1 1 1
磨碟沙公园悦涛轩东北	1 1 1 1 1 0 0 0 0 0
珠山景区梧州河滨公园	0 0 0 0 0 0 1 1 1 1
中山广场公园	1 1 1 1 0 0
青城山-三潭雾泉	0 0 0 0 1 1 1 1
黄淮艺术博物馆	1 1 1 1 1 1 1
阜阳奎星楼	0 0 1 1 1
黄连河风景区狮子山	0 0 0 0 0 0 1 1 1
北京炎黄艺术馆	0 0 1 1 1 1 1
中美合作所集中营旧址渣滓洞监狱	0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
九龙竹海国家森林公园	1 1 1 1 0 0 0 0 1 1
尧山风景区-山门广场	0 1 0 0 0 0 0 1 1 1
嘉兴回头潮	0 0 1 1 1
杭州西湖风景名胜区-平湖秋月	0 0 0 0 0 0 0 0 0 0 1 1 1 1
花斑彩石景区	1 1 1 1 1 1
药王山鲁普岩寺	0 0 0 1 1 1 1
巾山公园	1 1 0 0
五大连池风景区石塘画卷	0 0 0 0 0 0 0 1 1 1 1
华清宫-珍宝馆	0 0 0 0 1 1 1
双魁巷	1 1 1
杭州西湖风景名胜区-莳花广场	0 0 0 0 0 0 0 0 0 0 1 1 1 1
岳麓山国家重点风景名胜区	1 1 1 0 0 0 0 1 1 0 0 1
北京九谷口自然风景区	0 0 1 1 1 0 0 0 0 0
观澜休闲农庄	1 1 0 0 1 1
富义仓遗址公园	1 1 1 1 1 1 1
腾越文化广场	1 1 0 0 1 1
华山风景名胜区-长空栈道	0 0 0 0 0 0 0 0 1 1 1 1
崇正书院	1 1 1 1
沂蒙山国家地质公园沂蒙石林园区(建设中)	1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0
承德避暑山庄法林寺	0 0 0 0 0 0 1 1 1
北京丰台卢沟桥宛平城	0 0 0 0 0 0 0 1 1 1
爱宝世界主题乐园怀特商业广场店	1 1 1 1 1 1 1 1 0 0 0 0 0 0 0
藁城水上公园	0 0 1 1 1 1
九华山庄主题公园	1 1 1 1 0 0 0 0
重庆清真寺	0 0 1 1 1
大圣南岩宫	0 0 1 1 1
宏村-敬修堂	0 0 0 1 1 1
承德避暑山庄晴碧亭	0 0 0 0 0 0 1 1 1
鄂伦春民族博物馆	1 1 1 0 0 1 1 1
清明上河园-张择端塑像	0 0 0 0 0 0 1 1 1 1 1
武华山风景区	1 1 1 0 1 1
天柱山世界地质公园飞虎峰	0 0 0 0 0 0 0 0 0 1 1 1
皇家鹿苑草食动物园	1 1 1 1 0 0 0 0 0
厦门怪坡	0 0 1 1
德兰度假村	1 1 1 1 1
女山湖地质公园博物馆	1 1 0 0 0 0 0 0 0 0
西安世博园广运潭	0 0 0 0 0 1 1 1
天主教保定教区裕华路圣保禄与圣伯多禄主教座堂天主堂	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
南通城市博物馆西馆	1 1 1 1 1 1 1 0 0
鞍山台安少帅陵旅游风景区	0 0 0 0 1 1 1 0 0 0 0 0
反腐倡廉展览馆	1 1 1 1 1 1 1
大唐芙蓉园-博山炉	0 0 0 0 0 0 1 1 1
华清宫-恩泽故里	0 0 0 0 1 1 1 1
云南香格里拉中虎跳	0 0 0 0 0 0 1 1 1
澌溪寺塔中国工农红军第四独立团成立地旧址	1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
北京思陵	0 0 1 1
王阳明故居	1 1 1 1 1
北海冠山海欢乐海岸	0 0 1 1 1 1 1 1 1
中共第一支部成立旧址	1 1 1 1 1 1 1 1 1 1
八达岭熊乐园	1 1 1 1 1 1
福慧禅寺	1 1 0 1
大王洞风景区	1 1 1 0 1 1
海航日月广场	0 0 1 1 1 1
蓬莱阁景区戚继光雕像	0 0 0 0 0 1 1 1 1 1
吉安欧阳修纪念馆	0 0 1 1 1 1 1 1
鸡足山九莲寺	0 0 0 1 1 1
泰山温泉城	1 1 1 1 1
朝阳公园将军林	0 0 0 0 1 1 1
山西省民俗博物馆	0 0 0 1 1 1 1 1
湖南常德屈原公园	0 0 0 0 1 1 1 1
三亚海棠湾广场直升机观光旅游区	0 0 1 1 1 0 0 1 1 1 0 0 0 0 0
钟秀山公园	0 1 1 1 1
姜子牙墓	1 1 1 1
商鞅广场商洛市水务局西南	1 1 1 1 0 0 0 0 0 0 0 0
太原天主教堂	0 0 1 1 0 1
北京法华寺	0 0 1 1 1
大连思想公园	0 0 1 1 1 1
张家界后花园	0 0 0 1 1 1
蒋介石行辕蒋介石故居	1 1 1 1 1 0 0 0 0 0
花岙仙岛	1 1 1 1
观海寺沙中横路	1 1 1 0 0 0 0
金源娱乐园火器营路	1 1 1 1 1 0 0 0 0
龙潭大峡谷猴园	0 0 0 0 0 1 1
雨花石博物馆	1 1 1 1 1 1
康百万庄园钱庄	0 0 0 0 0 1 1
南山旅游景区-唐朝	0 0 0 0 0 0 0 1 1
赣州公园管理所	1 1 1 1 0 0 0
中央戏剧学院东城校区	1 1 1 1 1 1 0 0 0 0
五龙潭公园-忠义千秋	0 0 0 0 0 0 1 1 1 1
浙江省龙泉市博物馆	0 0 0 1 1 0 1 1 1
李家山村	1 1 1 0
芒砀山旅游区-僖山景区	0 0 0 0 0 0 0 1 1 1 1
布久喇嘛岭寺	0 0 1 1 1 0
北京市炎黄艺术馆	0 0 0 1 1 1 1 1
西海温泉	1 1 1 1
奥运工程建设展示馆地震与建筑科学教育馆	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
要塞森林公园黄山风景区	1 1 1 1 1 1 0 0 0 0 0
莲塘镇墨山福临宇般若寺	0 0 0 1 1 1 1 1 1 1 1
北京市丰台区南宫苑	0 0 0 0 0 0 1 1 1
十堰赛武当	1 1 1 1 1
绍兴石佛禅寺	0 0 1 1 1 1
海底彩带	1 1 1 1
女娲文化广场	1 1 0 0 1 1
桃花源景区陶然亭	0 0 0 0 0 1 1 1
灵龟公园	1 1 0 1
昆仑湖公园	1 1 0 1 1
一勺池明志路	1 1 1 0 0 0
重庆动物园-麋鹿	0 0 0 0 0 0 1 1
临春岭森林公园健康主题公园	1 1 1 1 1 1 1 0 0 0 0 0 0
南山旅游景区-不空成就佛殿	0 0 0 0 0 0 0 1 1 1 1 1 1
华南理工大学五山校区逸夫人文馆	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
榕江西湖公园	1 1 1 1 0 0
崆峒山国家地质公园-岩柱岩墩	0 0 0 0 0 0 0 0 0 0 1 1 1 1
丰乐葵园	1 1 1 1
长沙画院美术馆	0 0 1 1 1 1 1
西湖古清波门	0 0 0 1 1 1
蓬莱阁景区八仙雕塑	0 0 0 0 0 1 1 1 1
金九避难处褚辅成纪念馆	1 1 1 1 1 0 0 0 0 0 0
重庆动物园-白唇鹿	0 0 0 0 0 0 1 1 1
武陵源风景名胜区海螺峰	0 0 0 0 0 0 0 0 1 1 1
泰山风景名胜区万丈碑	0 0 0 0 0 0 0 1 1 1
龙浒峡漂流	1 1 1 1 1
池州秀山门博物馆	1 1 1 1 1 1 1 1
虎峪自然风景区	1 1 0 0 0 0 0
北海老城北海老街	1 1 1 1 0 0 0 0
桂平西山国家重点风景名胜区	0 0 1 1 0 0 0 0 0 1 0 0 1
红旗渠青年洞风景区-团结洞	0 0 0 0 0 0 0 0 0 0 1 1 1
中川古村落	1 1 1 1 1
承运殿	1 1 1
武当山风景区-太常观	0 0 0 0 0 0 0 1 1 1
洛阳白云山风景区	1 1 1 1 1 0 0 0
台儿庄古城台儿庄大战纪念馆	1 1 1 0 0 0 0 0 1 1 1 1 1
云蒙三峪	1 1 1 1
辽阳冷热地公园	0 0 1 1 1 1 1
徽园池州园	0 0 1 1 1
东山风景区罗汉圣地	0 0 0 0 0 1 1 1 1
上海延春公园	0 0 1 1 1 1
阿斯塔那古墓群	1 1 1 1 1 1 1
玉龙湾公园	1 1 1 0 0
中国百里杜鹃风景区-黄家坝阻击战纪念碑	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
洞桥休闲公园	1 1 0 0 1 1
大唐芙蓉园-鎏金飞鸿纹银则	0 0 0 0 0 0 1 1 1 1 1 1 1
衢江北路江滨公园	0 1 0 0 0 1 1 1
松山禅寺	1 1 0 1
英杰温泉	1 1 1 1
箐口哈尼民俗村	1 1 0 0 0 0 0
天主教耶稣圣心堂	1 1 1 0 0 0 0 0
西双版纳州民族风情园解放纪念碑	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
中华人民共和国水准零点	0 0 0 0 0 0 0 1 1 1 1
荆州万寿园	0 0 1 1 1
古风洞	1 1 1
和平广场东北解放纪念碑	0 0 0 0 1 1 1 1 1 1 1
圆通古寺净素月饼自提点	1 1 1 1 0 0 0 0 0 0 0
达州市万花谷生态农业观光园	0 0 0 1 1 1 0 0 0 0 0 0 0
石柱山	1 1 1
广州长隆野生动物世界亚洲森林	0 0 0 0 0 0 0 0 0 0 1 1 1 1
汉城湖旅游风景区大风阁	0 0 0 0 0 0 0 0 1 1 1
青云山御温泉	1 1 1 1 1 1
曲阜清真寺	1 1 1 1 1
戴云山自然保护区戴云寺	1 1 0 0 0 0 0 0 0 0 1
幸福谷水上乐园	1 1 1 1 1 1 1
特克斯八卦城	0 0 0 1 1 1
边城茶峒景区	1 1 0 0 1 1
三皇寨节理	0 0 0 1 1
佳木斯三江口旅游区	0 0 0 1 1 1 0 0 0
华清宫-老母宫	0 0 0 0 1 1 1
金城关文化风景区	1 1 1 0 0 0 0 0
上海人民广场春美术馆	0 0 0 0 0 0 1 1 1 1
伊宁城市海景公园	1 1 1 1 1 1 0 0
张公湖	1 1 1
泰山风景名胜区冯玉祥泰山纪念馆	0 0 0 0 0 0 0 1 1 1 1 1 1 1 1
三千漓中国山水人文度假区	1 1 1 0 0 0 0 0 0 0 0 0
武夷山泰平洋水上广场	0 0 0 1 1 1 1 1 1 1
嘉峪关文化旅游景区长城博物馆	1 1 1 0 0 0 0 0 0 1 1 1 1 1
丹灶翰林湖生态公园	1 1 1 1 1 0 0 0 0
崆峒山国家地质公园-栖云寺	0 0 0 0 0 0 0 0 0 0 1 1 1
扑通三国沉浸式剧场	1 1 1 1 0 0 0 0 0
承德避暑山庄二马道	0 0 0 0 0 0 1 1 1
巫山神女峰	0 0 1 1 1
天柱山世界地质公园青龙涧	0 0 0 0 0 0 0 0 0 1 1 1
天台山温泉	1 1 1 1 1
上海长青公园	0 0 1 1 1 1
汨罗屈原祠	0 0 1 1 1
御马头丰乐上街	1 1 1 0 0 0 0
天堂寨风景区雷劈石	0 0 0 0 0 0 1 1 1
华严寺富力湾小区西南	1 1 1 0 0 0 0 0 0 0
王屋山-天坛神路	0 0 0 0 1 1 1 1
圣泉寺圣泉山景区	1 1 1 0 0 0 0 0
锄山村	1 1 0
红龙湖森林公园	1 1 1 0 0 0 0
绍兴市柯桥区博物馆	1 1 1 1 1 1 1 1 1
华南植物园	0 0 1 1 1
五大连池风景区-龙门石寨景区(暂停营业)	0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0
大法幢寺	0 1 1 1
汉疏勒城	0 1 1 1
尧山风景区-王母轿	0 0 0 0 0 0 1 1 1
龙坞茶休闲村	1 1 1 0 0 1
武陵源风景名胜区鸳鸯瀑布	0 0 0 0 0 0 0 0 1 1 1 1
庐山国家级旅游风景名胜区文殊台	0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
建业中原文化小镇樱桃沟足球小镇	1 1 0 0 0 0 0 0 0 0 0 1 1 1 1
西山风景区古樟植物园	0 0 0 0 0 1 1 1 1 1
泰山风景名胜区-经石峪	0 0 0 0 0 0 0 0 1 1 1
大唐芙蓉园-习字	0 0 0 0 0 0 1 1
大明湖景区-明昌钟亭	0 1 0 0 0 0 0 1 1 1
青岛观象台	0 0 1 1 1
香溪漂流	1 1 1 1
海南热带野生动植物园	1 1 1 1 1 1 1 1 1 1
中昆医大广场	1 1 0 0 1 1
襄阳徐庶庙	0 0 1 1 1
宝福院塔	1 1 0 1
白龙洞海尔山庄西北	1 1 1 0 0 0 0 0 0
香格里拉大峡谷·巴拉格宗国家级风景名胜区	0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 0 1
德州人民公园	1 1 1 1 1 1
天津荐福庵	0 0 1 1 1
西秀海滩公园	1 1 1 1 0 0
鲁迅公园望海街	1 1 1 1 0 0 0
武陵源风景名胜区天神布阵	0 0 0 0 0 0 0 0 1 1 1 1
仙人溪生态旅游区	1 1 1 0 0 0 0 0
青龙瀑布	1 1 1 1
明谷行馆温泉	1 1 0 0 1 1
花园沟风景区	1 1 1 0 0 0
国家大地坐标原点	0 0 1 1 0 0 1 1
青岩古镇-黑神庙	0 0 0 0 0 1 1 1
曼听公园曼听佛牙寺	1 1 0 0 0 0 1 1 1
合肥岸上草原	0 0 1 1 1 1
湘江公铁大桥	0 0 1 1 1 1
佛冈碧桂园假日温泉酒店	1 1 1 1 1 0 0 1 1 0 0
北京龙徽葡萄酒博物馆	0 0 1 1 1 1 1 1 1 1
吴山景区-云居山摩崖石刻群	0 0 0 0 0 1 1 1 1 1 1 1 1
临淮岗风景区	1 1 1 0 0 0
布央仙人山景区	0 0 1 1 1 1 1
山西晋城白马寺山森林公园	0 0 0 0 1 1 1 0 1 1 1 1
蟠龙湖公园	1 1 1 0 0
清凉寺	1 1 1
酒埕岩仙人寨景区	1 1 1 1 1 1 0 0
香溪湾景区	1 1 1 0 0
中国百里杜鹃风景名胜区-彝山花谷	0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
宜兴徐悲鸿纪念馆	0 0 1 1 1 1 1 1
大理张家花园	0 0 1 1 1 1
阿克苏多浪公园	0 0 0 1 1 1 1
朱砂古镇-玻璃天桥	0 0 0 0 0 1 1 1 1
承德避暑山庄青莲岛	0 0 0 0 0 0 1 1 1
红军长征纪念碑碑园	0 0 1 1 1 1 1 1 1
月牙岛景区	1 1 1 0 0
洈水风景区	1 1 1 1 1
梅江公园梅江南路	1 1 1 1 0 0 0 0
山顶公园云山北路	1 1 1 1 0 0 0 0
天主教若瑟堂	0 0 0 1 1 1
天主教堂美苑路	1 1 1 1 0 0 0
宜宾七星山黑塔	0 0 0 0 0 1 1
晚霞湖国家水利风景区	1 1 1 0 0 0 0 0 1 1
天崮山	1 1 1
IOMA爱马思艺术中心	0 0 0 0 1 1 1 1 1 1 1
大唐芙蓉园-孔雀园	0 0 0 0 0 0 1 1 1
龙门河国家森林公园	1 1 1 1 1 1 1 1 1
增冲鼓楼	1 1 1 1
潭瀑峡景区-唐王试剑石	0 0 0 0 0 0 1 1 1 1 1
杭州西湖风景名胜区-云栖竹径碑亭	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1
辽阳市青年湖公园	1 1 1 1 1 1 1 1
扁都口生态休闲旅游区	1 1 1 0 0 0 0 1 1 1
焦作云台山风景名胜区-猕猴谷	0 0 0 0 0 0 0 0 0 0 0 1 1 1
万寿禅寺	1 1 0 1
厦门市鼓浪屿风景名胜区杨园别墅	0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
科普公园五爱街	1 1 1 1 0 0 0
红旗渠青年洞风景区-神龟洞	0 0 0 0 0 0 0 0 0 0 1 1 1
瑶琳仙境-武陵村	0 0 0 0 0 1 1 1
安徽庐城绣溪公园	0 0 0 0 1 1 1 1
岱崮地貌地质博物馆	1 1 1 1 1 1 1 1 1
济南市环城公园-泉水浴场沙滩区	0 0 0 0 0 0 0 0 1 1 1 1 1 1 1
千岛湖国家森林公园	1 1 1 1 1 1 1 1 1
西山健身公园	1 1 0 0 1 1
神农山风景区-猕猴苑	0 0 0 0 0 0 0 1 1 1
合肥五里飞虹	0 0 1 1 1 1
安阔国际汽车特技表演俱乐部	1 1 1 1 1 1 0 0 0 0 1 1 1
小龙门森林公园	1 1 1 1 1 1 1
承德避暑山庄西岭晨霞	0 0 0 0 0 0 1 1 1 1
沙坡头桂王城	0 0 0 1 1 1
世纪公园石家庄电视塔	0 0 0 0 1 1 1 1 1 1
台州马头山胜景	0 0 1 1 1 1 1
太平郊野公园太平庄中街	1 1 1 1 1 1 0 0 0 0 0
三省堂	1 1 1
莫尼山泉小镇水世界	1 1 1 1 1 1 1 1 1
渭河城市绿地运动公园	1 1 1 1 1 1 1 1 1 1
黄山玉屏峰	0 0 1 1 1
蜈支洲岛旅游风景区-护心石	0 0 0 0 0 0 0 0 0 0 1 1 1
南粤苑	1 1 1
牛首山文化旅游区	1 1 1 0 0 0 0 0
黄蜂窝茶山旅游区	1 1 1 1 1 1 1 1
长白山风景区	1 1 1 0 0 0
天柱山世界地质公园会景亭	0 0 0 0 0 0 0 0 0 1 1 1
海淀公园古亭观稼	0 0 0 0 1 1 1 1
秋瑾烈士纪念碑	1 1 0 0 0 0 0
中国人民革命军事博物馆	0 0 0 0 0 0 1 0 1 0 0
古兜温泉小镇皇家SPA酒店温泉区	1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0
中国安吉生态博物馆	0 0 1 1 1 1 1 1 1
威海汤泊温泉度假村	1 1 1 1 1 1 0 0 0
海南槟榔谷黎苗文化旅游区-石祖崇拜区	0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
西安城墙-东南城角	0 0 0 0 0 1 1 1 1
惠来文化广场博物馆	1 1 0 0 0 0 1 1 1
石刻艺术博物馆	1 1 1 1 1 1 1
龙泉市博物馆	1 1 0 1 1 1
循郡王府	0 1 1 1
广州北伐纪念碑	0 0 1 1 1 1 1
方家栏森林公园	1 1 1 0 0 1 1
魏园风景区	1 1 1 1 1
长沙世界之窗	0 0 1 1 1 1
普卡旺村	1 1 1 0
龙潭公园腾龙阁	0 0 0 0 1 1 1
东岛金沙滩风景区	1 1 1 1 1 1 1 1
银川森林公园	1 1 1 1 1 1
大慈岩风景区-清音阁	0 0 0 0 0 0 0 1 1 1
桃花岛公园	1 1 1 0 0
华清宫-娲圣仙居	0 0 0 0 1 1 1 1
攀枝花市金沙公园	0 0 0 0 1 1 1 1
南平市八一路基督教堂	1 1 0 1 1 1 1 1 1 1
烟台蓬莱观音苑	0 0 0 0 1 1 1
华谊兄弟电影世界星光大道区	0 0 0 0 0 0 0 0 1 1 1 1 0
周家老台门	1 1 1 1 1
民俗园新公园路	1 1 1 0 0 0 0
武陵源风景名胜区杨家界风景区	0 0 0 0 0 0 0 0 1 1 1 1 1 1
王屋山-风婆雨师殿	0 0 0 0 1 1 1 1 1
龙林山风景名胜区	1 1 1 0 0 0 0 0
新天安堂	1 1 1 1
泰宁风景旅游区	1 1 1 1 0 0 0
乐山大佛汉崖墓博物馆	1 1 0 0 1 1 1 1 1 1
白马涧生态园心远楼	0 0 0 0 0 0 1 1 1
潜口明代居民建筑群潜口民宅博物馆	1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0
基督教师桥堂	1 1 1 1 1 1
黄海国家森林公园雕塑	0 0 0 0 0 0 0 0 1 1
中国黑茶博物馆	0 0 1 1 1 1 1
雪峰崇圣禅寺	0 0 1 1 0 1
千岛湖风景区秀水广场	1 1 1 0 0 0 1 1 1 1
古罗马遗址	1 1 1 0 0
咸宁闯王陵景区	0 0 1 1 1 0 0
玉龙雪山国家级风景名胜区玉液湖	1 0 0 0 0 0 0 0 0 0 0 0 0 1 1
花香田园农业主题公园	1 1 1 1 0 0 0 0 0 0
湟川三峡	0 0 1 1
杭州巴比松米勒庄园	0 0 1 1 1 1 1 1 1
禅宗三祖寺	0 0 1 1 0
孝泉古镇	1 1 0 1
谷阳城遗址公园	1 1 0 1 1 1 1
华山风景名胜区-仙掌崖	0 0 0 0 0 0 0 0 1 1 1
杭州思澄堂	0 0 1 1 1
千佛寺	1 1 1
美丽乡村嘉年华农俗文化主题公园	1 1 1 1 1 1 1 0 0 0 0 0 0 0 0
白云山风景名胜区回归林	0 0 0 0 0 0 0 0 1 1 1
景城公园	1 1 1 1
八境台八镜公园	1 1 0 0 0 1 1
戴云山自然保护区	1 1 1 0 0 0 0 0
泰生小镇	1 1 1 1
肃亲王府遗址	1 1 1 1 0 0
御林古桑园古桑国家森林公园	1 1 1 1 1 0 0 0 0 0 0 0 0
苏州吴家港公园	0 0 1 1 1 1 1
石门营文化公园	1 1 1 0 0 1 1
北方巴厘岛	1 1 1 1 1
昌平新城滨河森林公园白浮泉公园	0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
麻阳滕代远纪念馆	0 0 1 1 1 1 1 1
黎城城隍庙	0 1 0 1 1
承德华富玻璃艺术博物馆	0 0 1 1 1 1 1 1 0 0 1
响水滩公园	1 1 1 0 0
董子园景区	1 1 1 0 0
郑州雁鸣湖景区	0 0 1 1 1 1 1
中国工农红军第十四军纪念馆	0 0 0 0 0 0 1 1 1 1 1 1 1
厦门白鹭洲公园	0 0 1 1 0 1 1
莱芜王石门天上人家景区	0 0 1 1 1 0 0 0 0 1 1
平潭海岛国家森林公园	1 1 0 0 0 0 1 1 1 1
承德避暑山庄试马埭	0 0 0 0 0 0 1 1 1
靠江边赣东大堤风光带	0 0 0 1 1 1 1 1 1 1
黄鹤楼公园-仙枣亭	0 0 0 0 0 0 1 1 1
